name	type	latitude	longitude	voivodeship
Makosieje	wieś	53.799722	22.548611	warmińsko-mazurskie
Makoszka	wieś	51.587778	22.933889	lubelskie
Makoszyn	wieś	50.807778	20.963056	świętokrzyskie
Makowa	wieś	49.651389	22.678611	podkarpackie
Makowczyce	wieś	50.731944	18.387500	opolskie
Makowica	wieś	52.860556	21.139722	mazowieckie
Makowica	wieś	49.761944	20.398889	małopolskie
Makowice	wieś	50.808611	16.505556	dolnośląskie
Makowice	wieś	50.564167	17.382500	opolskie
Makowice	wieś	53.767778	15.280000	zachodniopomorskie
Makowiec	wieś	51.347778	21.220833	mazowieckie
Makowiska	wieś	53.070278	18.173333	kujawsko-pomorskie
Makowiska	wieś	52.905278	19.034722	kujawsko-pomorskie
Makowiska	wieś	50.917778	22.894444	lubelskie
Makowiska	wieś	49.604167	21.597222	podkarpackie
Makowiska	wieś	51.113333	19.025278	łódzkie
Makowisko	wieś	50.045556	22.787778	podkarpackie
Makowlany	wieś	53.522500	23.440000	podlaskie
Makowo	wieś	53.678611	19.663056	warmińsko-mazurskie
Makowo	wieś	53.082222	22.665000	podlaskie
Makowskie	wieś	53.273611	22.408056	podlaskie
Makowszczyzna	wieś	54.366667	22.934722	podlaskie
Maków	wieś	50.108889	18.080833	śląskie
Maków	wieś	51.946667	20.051389	łódzkie
Maków	wieś	51.346944	21.243333	mazowieckie
Maków	wieś	50.366111	19.899167	małopolskie
Maków-Kolonia	wieś	51.958333	20.057778	łódzkie
Maków Mazowiecki	miasto	52.863056	21.101667	mazowieckie
Maków Nowy	wieś	51.365278	21.221944	mazowieckie
Maków Podhalański	miasto	49.730278	19.676389	małopolskie
Makówiec	wieś	52.903056	19.236389	kujawsko-pomorskie
Makówiec Duży	wieś	52.348056	21.731667	mazowieckie
Makówiec Mały	wieś	52.341389	21.743333	mazowieckie
Makówka	wieś	52.897222	23.539444	podlaskie
Makówka	wieś	52.055000	20.605000	mazowieckie
Makruty	wieś	53.687500	20.277778	warmińsko-mazurskie
Maksymilianowo	wieś	52.155278	16.553333	wielkopolskie
Maksymilianowo	wieś	53.214722	18.038889	kujawsko-pomorskie
Maksymilianów	wieś	52.458056	21.758056	mazowieckie
Maksymilianów	wieś	51.652222	19.853333	łódzkie
Maksymilianów	wieś	51.506389	20.883056	mazowieckie
Maksymilianów	wieś	51.774444	18.928889	łódzkie
Maksymilianów	wieś	50.987778	21.508889	świętokrzyskie
Maksymów	wieś	51.575556	19.887222	łódzkie
Maksymów	wieś	50.938611	21.777222	świętokrzyskie
Maksymów	wieś	50.968611	19.732222	łódzkie
Malachin	wieś	53.814722	17.955556	pomorskie
Malamówka	wieś	51.672222	21.648333	mazowieckie
Malankowo	wieś	53.318889	18.693889	kujawsko-pomorskie
Malanowo	wieś	52.303611	20.271944	mazowieckie
Malanowo Nowe	wieś	52.799722	19.496111	mazowieckie
Malanowo Stare	wieś	52.789167	19.513056	mazowieckie
Malanów	wieś	51.953889	18.393611	wielkopolskie
Malanów	wieś	51.810000	19.146389	łódzkie
Malanówko	wieś	52.796389	19.471111	mazowieckie
Malary	wieś	54.047500	18.360278	pomorskie
Malawa	wieś	50.028333	22.105556	podkarpackie
Malawa	wieś	49.679167	22.408333	podkarpackie
Malawicze Dolne	wieś	53.410000	23.626389	podlaskie
Malawicze Górne	wieś	53.408056	23.618056	podlaskie
Malbork	miasto	54.035833	19.028611	pomorskie
Malcanów	wieś	52.148333	21.371944	mazowieckie
Malcanów	wieś	51.874167	22.384722	lubelskie
Malczewo	wieś	52.428056	17.666389	wielkopolskie
Malczkówko	wieś	54.433611	17.356389	pomorskie
Malczów	wieś	51.309444	17.004444	dolnośląskie
Malczyce	wieś	51.220556	16.493611	dolnośląskie
Malczyn	wieś	52.585000	20.710000	mazowieckie
Maldanin	wieś	53.649167	21.791667	warmińsko-mazurskie
Malec	wieś	52.637222	22.566667	podlaskie
Malec	wieś	49.920833	19.242500	małopolskie
Malechowo	wieś	54.307222	16.515556	zachodniopomorskie
Malechówko	wieś	54.317500	16.542500	zachodniopomorskie
Malechy	wieś	52.849167	21.005833	mazowieckie
Maleczewo	wieś	53.779444	22.310833	warmińsko-mazurskie
Malenia	wieś	51.502778	19.235000	łódzkie
Malenie	wieś	52.579722	20.129167	mazowieckie
Malenie	wieś	51.860556	18.868056	łódzkie
Malenie	wieś	51.196667	20.118056	łódzkie
Maleniec	wieś	51.538611	19.465278	łódzkie
Maleniec	wieś	51.185556	20.183611	świętokrzyskie
Malenin	wieś	52.422500	17.731944	wielkopolskie
Malenin	wieś	54.135278	18.681389	pomorskie
Maleniska	wieś	50.268056	22.346111	podkarpackie
Malerzowice Wielkie	wieś	50.583333	17.494444	opolskie
Malerzów	wieś	51.365833	17.324167	dolnośląskie
Malesowizna	wieś	54.212778	22.801389	podlaskie
Malesze	wieś	52.794444	22.963333	podlaskie
Maleszowa	wieś	50.678056	20.727500	świętokrzyskie
Maleszów	wieś	50.744167	16.927222	dolnośląskie
Malewice	wieś	52.553056	22.957222	podlaskie
Malewo	wieś	52.169722	19.411944	łódzkie
Malewo	wieś	52.794444	19.983889	mazowieckie
Malewszczyzna	wieś	50.540278	23.118889	lubelskie
Malęcino	wieś	54.045278	16.860278	pomorskie
Malhowice	wieś	49.701389	22.824722	podkarpackie
Malice	wieś	53.000556	17.533056	kujawsko-pomorskie
Malice	wieś	50.679722	21.657778	świętokrzyskie
Malice	wieś	50.713611	23.750556	lubelskie
Malice Kościelne	wieś	50.764444	21.518889	świętokrzyskie
Malin	wieś	51.218611	17.064444	dolnośląskie
Malina	wieś	52.502500	18.548333	kujawsko-pomorskie
Malina	wieś	52.247778	19.402778	łódzkie
Maliniak	wieś	53.922222	19.966389	warmińsko-mazurskie
Maliniak	wieś	53.436667	21.032778	warmińsko-mazurskie
Malinie	wieś	50.748611	22.638333	lubelskie
Malinie	wieś	50.350278	21.451111	podkarpackie
Maliniec	wieś	52.323056	18.690556	wielkopolskie
Maliniec	wieś	50.708889	22.195556	lubelskie
Maleniska	wieś	50.009722	22.623611	podkarpackie
Malinka	wieś	53.936667	21.971111	warmińsko-mazurskie
Malinnik	wieś	53.782222	19.800833	warmińsko-mazurskie
Malinniki	wieś	52.662500	23.286667	podlaskie
Malinowice	wieś	50.390556	19.136667	śląskie
Malinowo	wieś	53.245000	20.226944	warmińsko-mazurskie
Malinowo	wieś	52.722222	22.508611	podlaskie
Malinowo	wieś	52.802222	23.066389	podlaskie
Malinowo	wieś	52.543333	22.838333	podlaskie
Malinowszczyzna	wieś	51.144722	22.183889	lubelskie
Malinówka	wieś	54.087500	22.683333	podlaskie
Malinówka Wielka	wieś	53.901111	22.306111	warmińsko-mazurskie
Malinówka	wieś	51.311111	23.446667	lubelskie
Malinówka	wieś	51.268056	23.072222	lubelskie
Malinówka	wieś	50.580556	23.288333	lubelskie
Malinówka	wieś	49.697222	21.930000	podkarpackie
Malinówka	wieś	51.157222	18.412222	łódzkie
Maliszew	wieś	52.143333	21.513611	mazowieckie
Maliszewko	wieś	52.676944	19.984167	mazowieckie
Maliszewo	wieś	52.847222	19.105556	kujawsko-pomorskie
Maliszewo-Łynki	wieś	53.173056	22.502222	podlaskie
Maliszewo-Perkusy	wieś	53.182500	22.500000	podlaskie
Maliszów	wieś	51.294167	21.114722	mazowieckie
Malkowice	wieś	50.675000	21.192500	świętokrzyskie
Malkowice	wieś	50.173889	20.604167	małopolskie
Malków	wieś	51.216667	20.243889	łódzkie
Malmurzyn	wieś	50.980556	20.451111	świętokrzyskie
Malnia	wieś	50.517222	17.967778	opolskie
Malonowo	wieś	54.007778	15.792778	zachodniopomorskie
Malowa Góra	wieś	52.103333	23.477778	lubelskie
Malta	wieś	52.610556	15.003333	lubuskie
Maluszyn	wieś	52.878889	19.532222	mazowieckie
Maluszyn	wieś	50.912778	19.796944	łódzkie
Malużyn	wieś	52.748889	20.416667	mazowieckie
Malwinowo	wieś	52.647778	21.184722	mazowieckie
Malżyce	wieś	50.368333	20.496389	świętokrzyskie
Malżyn	wieś	50.717500	21.440000	świętokrzyskie
Mała	wieś	49.963889	21.505278	podkarpackie
Mała Cerkwica	wieś	53.515278	17.578056	kujawsko-pomorskie
Mała Górka	wieś	52.313333	17.466944	wielkopolskie
Mała Huta	wieś	54.100556	22.988056	podlaskie
Mała Kamienica	wieś	50.910556	15.543889	dolnośląskie
Mała Kępa	wieś	53.125833	18.153333	kujawsko-pomorskie
Mała Klonia	wieś	53.452222	17.739167	kujawsko-pomorskie
Mała Komorza	wieś	53.646389	17.860000	kujawsko-pomorskie
Mała Lipka	wieś	52.391944	16.186944	wielkopolskie
Mała Nieszawka	wieś	52.990000	18.548611	kujawsko-pomorskie
Mała Piaśnica	wieś	54.672778	18.223333	pomorskie
Mała Słońca	wieś	54.003889	18.829444	pomorskie
Mała Wieś	wieś	52.099167	15.901389	wielkopolskie
Mała Wieś	wieś	52.281667	18.945000	wielkopolskie
Mała Wieś	wieś	52.803333	20.016389	mazowieckie
Mała Wieś	wieś	52.458333	20.102222	mazowieckie
Mała Wieś	wieś	52.108611	21.826111	mazowieckie
Mała Wieś	wieś	51.827778	20.770556	mazowieckie
Mała Wieś	wieś	51.680556	20.328611	łódzkie
Mała Wieś	wieś	51.672222	20.825556	mazowieckie
Mała Wieś	wieś	51.618611	21.269722	mazowieckie
Mała Wieś	wieś	51.395833	18.802500	łódzkie
Mała Wieś	wieś	50.947222	19.608333	łódzkie
Mała Wieś	wieś	50.663889	21.286389	świętokrzyskie
Mała Wieś	wieś	50.005000	20.104444	małopolskie
Mała Wieś	wieś	49.617222	20.665833	małopolskie
Mała Wieś Dolna	wieś	51.089444	15.050833	dolnośląskie
Mała Wieś Górna	wieś	51.071389	15.093611	dolnośląskie
Mała Wieś przy Drodze	wieś	52.418333	20.544722	mazowieckie
Mała Wola	wieś	51.628889	20.221389	łódzkie
Mała Wysoka	wieś	51.683611	20.831667	mazowieckie
Małacentów	wieś	50.805278	21.033889	świętokrzyskie
Małachowice	wieś	51.994722	19.369722	łódzkie
Małachowice-Kolonia	wieś	51.994167	19.351944	łódzkie
Małachowo	wieś	51.950556	17.059444	wielkopolskie
Małachowo	wieś	52.679167	20.039722	mazowieckie
Małachowo	wieś	53.230000	22.381944	podlaskie
Małachowo-Kępe	wieś	52.433889	17.723611	wielkopolskie
Małachowo-Szemborowice	wieś	52.445556	17.735000	wielkopolskie
Małachowo-Wierzbiczany	wieś	52.447500	17.751389	wielkopolskie
Małachowo-Złych Miejsc	wieś	52.453611	17.732500	wielkopolskie
Małachowszczyzna	wieś	51.861667	20.622222	mazowieckie
Małachów	wieś	51.224167	20.291944	świętokrzyskie
Małachów	wieś	51.116667	20.466944	świętokrzyskie
Małachów	wieś	50.651389	19.761111	śląskie
Małastów	wieś	49.565000	21.247500	małopolskie
Małaszek	wieś	52.806389	21.610556	mazowieckie
Małaszewicze Duże	wieś	52.041389	23.515000	lubelskie
Małaszewicze Małe	wieś	52.046111	23.541111	lubelskie
Małaszowice	wieś	51.699167	15.779722	lubuskie
Małczew	wieś	51.779167	19.705278	łódzkie
Małdaniec	wieś	53.486389	21.046389	warmińsko-mazurskie
Małdyty	wieś	53.919167	19.745000	warmińsko-mazurskie
Małe	wieś	51.924444	18.975278	łódzkie
Małe Bałówki	wieś	53.406667	19.495278	warmińsko-mazurskie
Chojno-Błota Małe	wieś	52.716111	16.210556	wielkopolskie
Małe Boże	wieś	51.675000	21.130833	mazowieckie
Podgórze	wieś	50.930833	21.040833	świętokrzyskie
Małe Chełmy	wieś	53.896111	17.628333	pomorskie
Małe Ciche	wieś	49.305556	20.068889	małopolskie
Małe Czyste	wieś	53.301667	18.486111	kujawsko-pomorskie
Małe Drzewce	wieś	51.782500	16.159167	lubuskie
Małe Gacno	wieś	53.607778	18.104444	kujawsko-pomorskie
Małe Gliśno	wieś	53.895000	17.769722	pomorskie
Małe Jodło	wieś	50.939444	21.224167	świętokrzyskie
Małe Końskie	wieś	51.395000	20.005000	łódzkie
Małe Krówno	wieś	53.761667	18.203056	pomorskie
Małe Leźno	wieś	53.284444	19.695000	kujawsko-pomorskie
Lubiki Małe	wieś	53.853611	18.164444	pomorskie
Małe Łąki	wieś	52.004167	20.293611	mazowieckie
Małe Łąkie	wieś	53.396389	18.074722	kujawsko-pomorskie
Małe Łunawy	wieś	53.376944	18.588056	kujawsko-pomorskie
Małe Olecko	wieś	53.972778	22.540556	warmińsko-mazurskie
Małe Pułkowo	wieś	53.198611	19.031944	kujawsko-pomorskie
Małe Raczki	wieś	54.007500	22.750278	podlaskie
Małe Radowiska	wieś	53.216389	18.960833	kujawsko-pomorskie
Małe Rudy	wieś	53.055278	17.856111	kujawsko-pomorskie
Małe Swornegacie	wieś	53.817500	17.506389	pomorskie
Małe Walichnowy	wieś	53.931944	18.840556	pomorskie
Małec	wieś	50.247778	21.132500	małopolskie
Małecz	wieś	51.618056	20.005556	łódzkie
Małęczyn	wieś	51.741389	21.247222	mazowieckie
Małęczyn	wieś	51.387222	21.262778	mazowieckie
Małgorzacin	wieś	51.161111	21.595000	mazowieckie
Małgorzatów	wieś	51.720278	20.161111	łódzkie
Małgów	wieś	51.805556	17.288333	wielkopolskie
Małgów	wieś	51.865556	18.450556	wielkopolskie
Małgów-Kolonia	wieś	51.861667	18.456944	wielkopolskie
Małki	wieś	53.233889	19.256111	kujawsko-pomorskie
Małki	wieś	52.848333	21.345556	mazowieckie
Małkinia Dolna	wieś	52.712778	21.999444	mazowieckie
Małkinia Górna	wieś	52.693056	22.019722	mazowieckie
Małkinia Mała-Przewóz	wieś	52.684167	22.015556	mazowieckie
Małkinie	wieś	53.849444	22.236944	warmińsko-mazurskie
Małkocin	wieś	53.403611	15.028889	zachodniopomorskie
Małkowice	wieś	51.076389	16.822778	dolnośląskie
Małkowice	wieś	49.856111	22.824722	podkarpackie
Małkowo	wieś	54.370556	18.333333	pomorskie
Małków	wieś	51.687500	18.636389	łódzkie
Małków	wieś	52.294722	21.356389	mazowieckie
Małków	wieś	51.320000	23.237500	lubelskie
Małków	wieś	50.653056	23.993611	lubelskie
Małków-Kolonia	wieś	50.664167	24.001667	lubelskie
Małobądz	wieś	50.306111	19.434722	małopolskie
Małochwiej Duży	wieś	50.948333	23.208056	lubelskie
Małochwiej Mały	wieś	50.941667	23.205000	lubelskie
Małocice	wieś	52.373611	20.684444	mazowieckie
Małociechowo	wieś	53.345000	18.271944	kujawsko-pomorskie
Małocin	wieś	53.185278	17.545556	kujawsko-pomorskie
Małocin	wieś	53.000556	20.004167	mazowieckie
Małogoskie	wieś	50.911389	20.385556	świętokrzyskie
Małogoszcz	miasto	50.811944	20.264167	świętokrzyskie
Horodnianka	wieś	53.255833	23.263333	podlaskie
Małomice	miasto	51.555278	15.448611	lubuskie
Małomierzyce	wieś	51.197222	21.331111	mazowieckie
Małomin	wieś	52.779167	19.389722	kujawsko-pomorskie
Małoniż	wieś	50.540278	23.692500	lubelskie
Małopole	wieś	52.472500	21.288611	mazowieckie
Małoszewo	wieś	52.511111	19.965833	mazowieckie
Małoszów	wieś	50.411944	20.153333	małopolskie
Małoszów	wieś	50.276667	20.368889	świętokrzyskie
Małoszyce	wieś	51.535556	20.375556	łódzkie
Małoszyce	wieś	50.853889	21.451389	świętokrzyskie
Małoszyce	wieś	50.540278	19.819444	śląskie
Małoszyna	wieś	52.064444	18.470556	wielkopolskie
Małoszywka	wieś	52.523889	19.974722	mazowieckie
Małowice	wieś	51.406389	16.471667	dolnośląskie
Małowidz	wieś	53.192778	21.006389	mazowieckie
Małowista	wieś	53.675278	23.169722	podlaskie
Małówka	wieś	49.865556	21.903889	podkarpackie
Małszewo	wieś	53.582222	20.716111	warmińsko-mazurskie
Małszyce	wieś	53.043056	18.902222	kujawsko-pomorskie
Małszyce	wieś	52.131389	19.934167	łódzkie
Małujowice	wieś	50.847222	17.380833	opolskie
Małusy Małe	wieś	50.796944	19.294444	śląskie
Małusy Wielkie	wieś	50.796944	19.320278	śląskie
Małuszów	wieś	51.115833	16.174722	dolnośląskie
Małuszów	wieś	51.010833	16.872222	dolnośląskie
Małuszów	wieś	52.371944	15.136667	lubuskie
Małuszyn	wieś	51.335278	17.045000	dolnośląskie
Mały Buczek	wieś	53.468056	17.269722	wielkopolskie
Mały Bukowiec	wieś	53.877778	18.289167	pomorskie
Mały Dólsk	wieś	53.447500	18.383333	kujawsko-pomorskie
Mały Garc	wieś	53.972222	18.816389	pomorskie
Mały Głęboczek	wieś	53.312778	19.576944	kujawsko-pomorskie
Mały Klincz	wieś	54.121389	18.060833	pomorskie
Mały Komorsk	wieś	53.607500	18.686111	kujawsko-pomorskie
Mały Las	wieś	53.134167	19.917222	mazowieckie
Mały Łęck	wieś	53.255833	19.976389	warmińsko-mazurskie
Mały Mędromierz	wieś	53.565833	17.811667	kujawsko-pomorskie
Mały Płock	wieś	53.308889	22.025278	podlaskie
Mały Podleś	wieś	54.081111	18.027500	pomorskie
Mały Puc	wieś	54.150833	18.074722	pomorskie
Mały Rudnik	wieś	53.411111	18.699167	kujawsko-pomorskie
Mały Stanisławów	wieś	52.285833	21.527222	mazowieckie
Małynka	wieś	52.988611	23.435000	podlaskie
Małyń	wieś	51.786389	19.028611	łódzkie
Małyszczyn	wieś	52.665278	22.723056	podlaskie
Małyszyce	wieś	50.300556	19.881944	małopolskie
Małyszyn	wieś	51.240278	18.629167	łódzkie
Małyszyn Dolny	wieś	51.105556	21.149444	świętokrzyskie
Małyszyn Górny	wieś	51.116111	21.138889	świętokrzyskie
Małyszynek	wieś	51.245000	18.625833	łódzkie
Małżewko	wieś	54.083611	18.651944	pomorskie
Małżewo	wieś	54.079167	18.633056	pomorskie
Mamień	wieś	51.937778	19.265833	łódzkie
Mamino	wieś	53.046944	21.314167	mazowieckie
Mamlicz	wieś	52.891944	18.002222	kujawsko-pomorskie
Mamoty	wieś	51.942500	17.728611	wielkopolskie
Manasterz	wieś	50.120278	22.667222	podkarpackie
Manasterz	wieś	49.937222	22.353056	podkarpackie
Manie	wieś	52.048333	22.796667	lubelskie
Maniewo	wieś	52.592222	16.864167	wielkopolskie
Maniowy	wieś	49.461944	20.269444	małopolskie
Maniów	wieś	51.606389	16.027500	dolnośląskie
Maniów	wieś	50.955833	16.660833	dolnośląskie
Maniów	wieś	50.346389	21.138611	małopolskie
Maniów Mały	wieś	50.948611	16.651944	dolnośląskie
Maniów Wielki	wieś	50.955278	16.696389	dolnośląskie
Manowo	wieś	54.126111	16.300278	zachodniopomorskie
Mansfeldy	wieś	53.205833	20.228611	warmińsko-mazurskie
Many	wieś	51.966111	20.714722	mazowieckie
Mańczyce	wieś	50.859722	16.972778	dolnośląskie
Mańki	wieś	53.666667	20.256667	warmińsko-mazurskie
Mańkowice	wieś	50.494167	17.476944	opolskie
Mańkowo	wieś	52.594444	19.612500	mazowieckie
Mańkowo	wieś	52.769722	19.904444	mazowieckie
Maradki	wieś	53.811944	21.135278	warmińsko-mazurskie
Marcelin	wieś	53.718056	16.743889	zachodniopomorskie
Marcelin	wieś	52.346944	21.797222	mazowieckie
Marcelin	wieś	51.722500	19.010000	łódzkie
Marcelin	wieś	51.276111	19.043889	łódzkie
Marcelów	wieś	51.430556	21.418889	mazowieckie
Marcelów	wieś	51.550000	18.899722	łódzkie
Marcelów	wieś	51.375556	19.113611	łódzkie
Marcewek	wieś	52.334167	17.982500	wielkopolskie
Marcewo	wieś	52.338889	17.944444	wielkopolskie
Marchaty	wieś	51.787222	20.487500	łódzkie
Marchelówka	wieś	53.476111	23.266389	podlaskie
Marchewki	wieś	53.660556	22.343333	warmińsko-mazurskie
Marchewki	wieś	51.187778	18.939722	łódzkie
Marchocice	wieś	50.783056	19.861667	świętokrzyskie
Marchocice	wieś	50.324444	20.186944	małopolskie
Marchwacz-Kolonia	wieś	51.736111	18.319167	wielkopolskie
Marcinki	wieś	51.350000	17.846389	wielkopolskie
Marcinkowice	wieś	50.988333	17.224444	dolnośląskie
Marcinkowice	wieś	53.266389	16.186111	zachodniopomorskie
Marcinkowice	wieś	50.798056	21.399444	świętokrzyskie
Marcinkowice	wieś	50.445556	19.918889	małopolskie
Marcinkowice	wieś	50.206389	20.426389	świętokrzyskie
Marcinkowice	wieś	50.146944	20.821944	małopolskie
Marcinkowice	wieś	49.669167	20.650556	małopolskie
Marcinkowo	wieś	52.381111	18.594722	wielkopolskie
Marcinkowo	wieś	52.601389	18.028889	kujawsko-pomorskie
Marcinkowo	wieś	52.798056	18.369444	kujawsko-pomorskie
Marcinkowo	wieś	53.510278	20.038056	warmińsko-mazurskie
Marcinkowo	wieś	53.859167	21.270000	warmińsko-mazurskie
Marcinkowo	wieś	53.697778	20.675833	warmińsko-mazurskie
Marcinkowo Górne	wieś	52.763611	17.728611	kujawsko-pomorskie
Marcinków	wieś	50.283611	16.788333	dolnośląskie
Marcinków	wieś	51.217778	20.142500	łódzkie
Marcinków	wieś	51.090556	20.978056	świętokrzyskie
Marcinków Górny	wieś	51.095278	20.977778	świętokrzyskie
Marcinowa Wola	wieś	53.905000	21.856389	warmińsko-mazurskie
Marcinowice	wieś	51.061944	16.315556	dolnośląskie
Marcinowice	wieś	50.878889	16.581389	dolnośląskie
Marcinowice	wieś	52.058333	15.076389	lubuskie
Marcinowice	wieś	50.500833	19.993333	małopolskie
Marcinowiczki	wieś	50.974167	16.540278	dolnośląskie
Marcinowo	wieś	51.324722	17.024167	dolnośląskie
Marcinowo	wieś	54.244167	22.254444	warmińsko-mazurskie
Marcinowo	wieś	53.907500	22.662222	warmińsko-mazurskie
Marcinów	wieś	51.735278	15.421667	lubuskie
Marcinów	wieś	51.924722	18.563889	wielkopolskie
Marcinów	wieś	51.560000	14.865556	lubuskie
Marcinów	wieś	50.386389	16.690000	dolnośląskie
Marcinów	wieś	51.468056	22.290556	lubelskie
Marcinów	wieś	51.906944	19.134444	łódzkie
Marcinów	wieś	52.161111	19.408333	łódzkie
Marcinów	wieś	51.752500	18.858333	łódzkie
Marcinów	wieś	51.188889	19.273333	łódzkie
Marcinówka	wieś	50.887500	23.415000	lubelskie
Marciszów	wieś	50.852222	16.008889	dolnośląskie
Marcjanka	wieś	52.408056	20.103333	mazowieckie
Marcjanka	wieś	51.893611	19.512500	łódzkie
Marcjanki	wieś	52.406944	18.586944	wielkopolskie
Marcjanów	wieś	51.891389	18.460278	wielkopolskie
Marcjanów	wieś	51.696944	18.291111	wielkopolskie
Marcówka	wieś	49.783889	19.629444	małopolskie
Marcyporęba	wieś	49.940556	19.618611	małopolskie
Marczów	wieś	51.046389	15.649722	dolnośląskie
Marczyce	wieś	50.836667	15.711389	dolnośląskie
Mareckie	wieś	53.581111	22.443056	podlaskie
Mareczki	wieś	51.301667	22.132778	lubelskie
Mareza	wieś	53.737222	18.914444	pomorskie
Margole	wieś	50.487222	22.862222	lubelskie
Margonin	miasto	52.973333	17.094444	wielkopolskie
Margońska Wieś	wieś	52.978611	17.128889	wielkopolskie
Mariak	wieś	51.490833	17.630556	wielkopolskie
Mariampol	wieś	52.045000	20.470556	mazowieckie
Mariampol	wieś	52.134722	23.058056	lubelskie
Mariampol	wieś	51.663333	21.296389	mazowieckie
Mariampol	wieś	51.008889	21.875556	lubelskie
Mariampol	wieś	51.901389	19.227500	łódzkie
Mariampol	wieś	51.339167	20.073333	łódzkie
Mariampol	wieś	50.420000	20.950000	świętokrzyskie
Mariampole	wieś	52.900000	21.276111	mazowieckie
Marianek	wieś	51.191389	19.682500	łódzkie
Marianka	wieś	54.098056	19.635278	warmińsko-mazurskie
Marianka	wieś	52.469444	19.352500	mazowieckie
Marianka	wieś	52.295000	19.475278	łódzkie
Marianka	wieś	54.343889	22.896944	podlaskie
Marianka	wieś	51.947222	20.577222	mazowieckie
Marianka	wieś	52.163611	19.914722	łódzkie
Marianka	wieś	51.853889	20.250556	łódzkie
Marianka	wieś	52.224167	21.762500	mazowieckie
Marianka	wieś	52.151667	21.590556	mazowieckie
Marianka	wieś	51.980000	20.801667	mazowieckie
Marianka	wieś	51.565278	20.079167	łódzkie
Marianka	wieś	51.523889	23.222778	lubelskie
Marianka	wieś	50.402778	22.775000	lubelskie
Marianka	wieś	51.453333	22.208333	lubelskie
Marianka	wieś	51.101111	22.430556	lubelskie
Marianka	wieś	51.413889	19.353889	łódzkie
Marianka	wieś	51.377778	20.001111	łódzkie
Marianka Mroczeńska	wieś	51.220000	17.932778	wielkopolskie
Marianka Rędzińska	wieś	50.875833	19.202778	śląskie
Marianka Siemieńska	wieś	51.175000	18.110000	wielkopolskie
Marianki	wieś	52.594444	14.953056	lubuskie
Marianki	wieś	52.644722	18.972500	kujawsko-pomorskie
Marianki	wieś	53.097778	19.398611	kujawsko-pomorskie
Marianki	wieś	52.200000	19.293889	łódzkie
Marianki	wieś	52.766667	19.468611	kujawsko-pomorskie
Marianki	wieś	51.618056	21.097222	mazowieckie
Marianki	wieś	51.235833	21.478611	mazowieckie
Mariankowo	wieś	52.220278	16.040000	wielkopolskie
Marianowice	wieś	51.443056	20.958889	mazowieckie
Marianowo	wieś	52.104722	16.875556	wielkopolskie
Marianowo	wieś	52.285000	17.347778	wielkopolskie
Marianowo	wieś	52.425556	18.266667	wielkopolskie
Marianowo	wieś	52.322778	18.464444	wielkopolskie
Marianowo	wieś	52.680833	16.369167	wielkopolskie
Marianowo	wieś	52.900556	16.138056	wielkopolskie
Marianowo	wieś	53.381667	15.262778	zachodniopomorskie
Marianowo	wieś	53.110556	19.277500	kujawsko-pomorskie
Marianowo	wieś	53.091667	20.466667	mazowieckie
Marianowo	wieś	52.737222	20.605278	mazowieckie
Marianowo	wieś	52.752500	21.478333	mazowieckie
Marianowo	wieś	53.142500	20.808889	mazowieckie
Marianowo Brodowskie	wieś	52.178333	17.327222	wielkopolskie
Marianów	wieś	51.901111	18.555556	wielkopolskie
Marianów	wieś	51.760556	18.366944	wielkopolskie
Marianów	wieś	51.572778	18.410556	łódzkie
Marianów	wieś	52.483611	19.543056	mazowieckie
Marianów	wieś	52.276111	19.454444	łódzkie
Marianów	wieś	52.513889	21.275833	mazowieckie
Marianów	wieś	52.265000	20.565833	mazowieckie
Marianów	wieś	51.866111	19.900278	łódzkie
Marianów	wieś	51.886944	20.214167	łódzkie
Marianów	wieś	51.818333	20.423333	łódzkie
Marianów	wieś	51.922500	21.008611	mazowieckie
Marianów	wieś	51.871389	20.903056	mazowieckie
Marianów	wieś	52.531944	21.830278	mazowieckie
Marianów	wieś	51.851667	21.498056	mazowieckie
Marianów	wieś	51.468056	19.900833	łódzkie
Marianów	wieś	51.555556	21.392222	mazowieckie
Marianów	wieś	51.179444	21.437778	mazowieckie
Marianów	wieś	51.438333	21.800000	mazowieckie
Marianów	wieś	51.069167	21.781667	mazowieckie
Marianów	wieś	52.043611	19.665556	łódzkie
Marianów	wieś	51.430833	18.721667	łódzkie
Marianów	wieś	51.265000	20.007222	łódzkie
Marianów	wieś	50.913611	20.226389	świętokrzyskie
Marianów	wieś	50.701389	21.225556	świętokrzyskie
Marianów	wieś	50.582778	20.019722	świętokrzyskie
Marianów	wieś	50.406667	20.411111	świętokrzyskie
Marianów	wieś	51.060556	18.958889	śląskie
Marianów-Kolonia	wieś	51.951667	18.524444	wielkopolskie
Marianów Kołacki	wieś	51.847778	19.753333	łódzkie
Marianów Rogowski	wieś	51.812222	19.896111	łódzkie
Marianów	wieś	51.759444	22.377500	lubelskie
Marianów Sierakowski	wieś	52.357222	19.402222	mazowieckie
Marianówka	wieś	50.252222	16.740000	dolnośląskie
Marianówka	wieś	51.636389	23.060556	lubelskie
Marianówka	wieś	51.046111	22.330278	lubelskie
Mariantów	wieś	52.130556	17.969167	wielkopolskie
Mariantów	wieś	52.086111	18.480556	wielkopolskie
